id,last_scraped,host_location,neighbourhood_group_cleansed,latitude,longitude,bedrooms,beds,price,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,review_scores_rating,reviews_per_month
13407580,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.38095,2.15481,3.0,3.0,$51.00,t,23,53,83,358,2020-10-13,44,83.0,0.91
13420389,2020-10-15,"Barcelona, Catalonia, Spain",Eixample,41.38583,2.14525,1.0,1.0,$55.00,t,0,14,44,319,2020-10-15,29,99.0,0.59
13423726,2020-10-13,"Barcelona, Cataluña, Spain",Eixample,41.3967,2.1726799999999997,1.0,2.0,$72.00,t,9,12,12,246,2020-10-13,34,95.0,0.66
13425112,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.376509999999996,2.16107,2.0,3.0,$105.00,t,28,58,88,196,2020-10-13,136,95.0,2.67
13425371,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.37655,2.15995,2.0,2.0,$105.00,t,28,58,88,186,2020-10-13,106,94.0,2.02
13425463,2020-10-15,"Barcelona, Catalonia, Spain",Ciutat Vella,41.3837,2.17785,1.0,1.0,$30.00,t,30,60,90,365,2020-10-15,9,100.0,0.17
13425534,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.37573,2.1596,2.0,3.0,$105.00,t,28,58,88,196,2020-10-13,179,95.0,3.42
13425603,2020-10-15,"Barcelona, Catalonia, Spain",Eixample,41.40817,2.17728,3.0,3.0,$66.14,t,30,60,90,270,2020-10-15,28,94.0,0.53
13429145,2020-10-17,"Barcelona, Catalonia, Spain",Gràcia,41.4048,2.17015,1.0,1.0,$30.00,t,0,0,0,0,2020-10-17,120,95.0,2.27
13429419,2020-10-12,"Barcelona, Catalonia, Spain",Ciutat Vella,41.3853,2.17388,1.0,1.0,$20.00,t,0,0,0,0,2020-10-12,28,91.0,0.53
13431867,2020-10-16,"Barcelona, Cataluña, Spain",Gràcia,41.39894,2.1606099999999997,1.0,1.0,$55.00,t,12,42,72,162,2020-10-16,211,96.0,4.03
13439317,2020-10-14,"London, England, United Kingdom",Ciutat Vella,41.38085,2.18712,1.0,1.0,$177.00,t,29,59,89,364,2020-10-14,5,80.0,0.12
13442909,2020-10-14,"Barcelona, Catalonia, Spain",Sarrià-Sant Gervasi,41.39998,2.14774,1.0,4.0,$50.00,t,8,25,55,330,2020-10-14,131,98.0,2.49
13448054,2020-10-14,"Barcelona, Catalonia, Spain",Horta-Guinardó,41.42373,2.15374,1.0,1.0,$30.00,t,29,59,89,364,2020-10-14,19,89.0,0.36
13448212,2020-10-13,"Barcelona, Catalonia, Spain",Horta-Guinardó,41.41122,2.17193,1.0,1.0,$34.00,t,29,59,89,364,2020-10-13,1,100.0,0.02
13451003,2020-10-14,"Barcelona, Cataluña, Spain",Sant Andreu,41.41438,2.18922,2.0,4.0,$50.00,t,18,18,18,18,2020-10-14,28,84.0,0.53
13458154,2020-10-17,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38057,2.17769,1.0,1.0,$40.00,t,0,0,0,0,2020-10-17,0,,
13458328,2020-10-16,"Barcelona, Catalonia, Spain",Gràcia,41.409459999999996,2.1642900000000003,1.0,1.0,$70.00,t,0,0,0,0,2020-10-16,19,97.0,0.36
13464164,2020-10-17,"Barcelona, Catalonia, Spain",Sarrià-Sant Gervasi,41.40347,2.1449599999999998,1.0,1.0,$30.00,t,30,60,90,180,2020-10-17,77,89.0,1.49
13470564,2020-10-17,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.378040000000006,2.1306,1.0,1.0,$30.71,t,0,0,0,0,2020-10-17,18,94.0,0.34
13471908,2020-10-13,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38692,2.1728,1.0,1.0,$50.00,t,23,53,83,358,2020-10-13,170,96.0,3.23
13472480,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.40744,2.17884,1.0,1.0,$45.00,t,0,0,0,24,2020-10-13,5,84.0,0.1
13482950,2020-10-12,"Barcelona, Cataluña, Spain",Gràcia,41.40354,2.15955,1.0,1.0,$30.00,t,0,0,0,0,2020-10-12,23,88.0,0.44
13485774,2020-10-17,"Barcelona, Catalonia, Spain",Sant Martí,41.41142,2.1838900000000003,1.0,0.0,$50.00,t,0,0,14,289,2020-10-17,22,90.0,0.42
13489559,2020-10-16,"Barcelona, Catalonia, Spain",Gràcia,41.40634,2.16168,1.0,1.0,$92.00,t,0,0,0,0,2020-10-16,1,100.0,0.02
13490382,2020-10-12,"Barcelona, Catalonia, Spain",Eixample,41.40585,2.17895,1.0,1.0,$50.00,t,0,0,0,0,2020-10-12,21,92.0,0.4
13492835,2020-10-15,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38192,2.17941,1.0,1.0,$105.00,t,0,0,12,12,2020-10-15,80,96.0,1.52
13502848,2020-10-15,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38166,2.1818299999999997,1.0,2.0,$80.00,t,30,60,90,365,2020-10-15,11,96.0,0.22
13504430,2020-10-12,ES,Eixample,41.37603,2.1634900000000004,1.0,1.0,$25.00,t,0,0,0,0,2020-10-12,98,96.0,1.9
13504784,2020-10-16,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38123,2.17938,1.0,1.0,$25.00,t,0,0,0,0,2020-10-16,38,88.0,0.73
13507577,2020-10-15,"Barcelona, Catalonia, Spain",Eixample,41.381679999999996,2.16321,4.0,4.0,$134.00,t,0,0,0,0,2020-10-15,6,83.0,0.12
13510217,2020-10-12,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38221,2.1813599999999997,2.0,3.0,$85.00,t,30,60,90,168,2020-10-12,7,80.0,0.14
13510804,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.39456,2.17591,1.0,1.0,$21.00,t,0,0,0,268,2020-10-13,6,93.0,0.12
13516354,2020-10-15,"Barcelona, Cataluña, Spain",Eixample,41.40312,2.1764799999999997,2.0,3.0,$109.00,t,6,36,54,54,2020-10-15,61,82.0,1.17
13517114,2020-10-17,"Barcelona, Cataluña, Spain",Eixample,41.39224,2.15805,1.0,2.0,$84.00,t,29,59,89,360,2020-10-17,102,95.0,1.96
13517322,2020-10-13,"Barcelona, Cataluña, Spain",Ciutat Vella,41.37707,2.17353,1.0,1.0,$150.00,t,28,58,88,268,2020-10-13,2,90.0,0.05
13517526,2020-10-16,"Barcelona, Catalonia, Spain",Eixample,41.3827,2.1614299999999997,3.0,4.0,$149.00,t,1,1,1,1,2020-10-16,32,99.0,0.63
13518472,2020-10-16,"Barcelona, Catalonia, Spain",Eixample,41.40656,2.17276,1.0,2.0,$65.00,t,0,0,0,0,2020-10-16,33,88.0,0.63
13522440,2020-10-17,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.37683,2.14018,1.0,4.0,$14.00,t,30,60,90,365,2020-10-17,6,93.0,0.12
13522581,2020-10-17,"Barcelona, Catalonia, Spain",Eixample,41.39692,2.17861,1.0,1.0,$30.00,t,0,0,0,0,2020-10-17,3,90.0,0.06
13530998,2020-10-15,"Barcelona, Catalonia, Spain",Nou Barris,41.44236,2.17539,1.0,1.0,$29.00,t,0,0,0,0,2020-10-15,6,93.0,0.12
13532126,2020-10-16,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38687,2.17849,1.0,1.0,$45.00,t,0,0,0,0,2020-10-16,4,80.0,0.08
13541989,2020-10-12,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38456,2.18089,1.0,1.0,$32.00,t,29,59,89,179,2020-10-12,91,94.0,2.12
13543207,2020-10-14,"Barcelona, Catalonia, Spain",Sarrià-Sant Gervasi,41.404790000000006,2.13395,1.0,2.0,$45.00,t,2,2,2,2,2020-10-14,81,95.0,2.96
13544655,2020-10-15,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38197,2.1672,1.0,1.0,$40.00,t,0,10,40,60,2020-10-15,52,86.0,0.99
13546118,2020-10-12,Spain,Sant Martí,41.40679,2.2076,1.0,1.0,$48.00,t,0,0,0,0,2020-10-12,52,87.0,0.99
13547361,2020-10-12,ES,Sants-Montjuïc,41.376329999999996,2.12748,1.0,2.0,$22.00,t,0,0,0,0,2020-10-12,1,100.0,0.02
13552869,2020-10-12,"Leicester, England, United Kingdom",Eixample,41.3794,2.1613599999999997,1.0,1.0,$30.00,t,0,0,0,0,2020-10-12,3,80.0,0.06
13552883,2020-10-13,"Barcelona, Catalonia, Spain",Ciutat Vella,41.37805,2.1730400000000003,1.0,0.0,$67.00,t,30,60,90,180,2020-10-13,81,89.0,1.58
13553243,2020-10-14,"Barcelona, Catalonia, Spain",Eixample,41.38412,2.14413,1.0,1.0,$70.00,t,30,60,90,365,2020-10-14,27,83.0,0.51
13554576,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.37911,2.15397,3.0,4.0,$70.00,t,25,55,76,76,2020-10-13,82,85.0,1.58
13555213,2020-10-14,"Barcelona, Catalonia, Spain",Sarrià-Sant Gervasi,41.39372,2.13165,1.0,1.0,$92.00,t,20,50,80,355,2020-10-14,43,87.0,0.82
13562606,2020-10-12,"Barcelona, Catalonia, Spain",Horta-Guinardó,41.4093,2.1712700000000003,1.0,1.0,$36.00,t,0,0,0,0,2020-10-12,59,95.0,1.14
13571020,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.4028,2.17845,1.0,0.0,$25.00,t,30,60,90,365,2020-10-13,0,,
13571420,2020-10-14,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.37377,2.1417,1.0,1.0,$82.00,t,28,58,88,349,2020-10-14,222,94.0,4.65
13572100,2020-10-13,"Barcelona, Catalonia, Spain",Ciutat Vella,41.377829999999996,2.17732,1.0,1.0,$19.00,t,30,60,90,180,2020-10-13,196,91.0,3.79
13572127,2020-10-14,"Barcelona, Catalonia, Spain",Gràcia,41.40737,2.16626,3.0,4.0,$117.00,t,29,52,82,357,2020-10-14,31,95.0,0.82
13572392,2020-10-16,"Barcelona, Catalonia, Spain",Sant Martí,41.40935,2.18475,1.0,1.0,$40.00,t,1,1,1,1,2020-10-16,18,94.0,0.36
13581305,2020-10-14,"Carrer Repartidor, 14 ático 1ª 08023 Bareclona",Gràcia,41.41281,2.14912,1.0,1.0,$35.00,t,29,59,89,364,2020-10-14,79,96.0,1.59
13584143,2020-10-15,"Barcelona, Catalonia, Spain",Sant Martí,41.40971,2.1856400000000002,2.0,2.0,$53.00,t,0,0,0,0,2020-10-15,40,96.0,0.76
13587598,2020-10-14,"Barcelona, Catalonia, Spain",Nou Barris,41.4441,2.1737900000000003,1.0,1.0,$150.00,t,30,60,90,365,2020-10-14,7,89.0,0.13
13589442,2020-10-12,"Barcelona, Catalonia, Spain",Sant Andreu,41.42396,2.1806900000000002,1.0,1.0,$25.00,t,0,0,0,0,2020-10-12,5,75.0,0.1
13590196,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.39253,2.16978,1.0,1.0,$23.00,t,30,60,90,365,2020-10-13,0,,
13596241,2020-10-16,"Barcelona, Catalonia, Spain",Eixample,41.39267,2.17833,1.0,1.0,$38.00,t,0,0,0,0,2020-10-16,0,,
13596732,2020-10-14,"Barcelona, Catalonia, Spain",Eixample,41.38089,2.1599,1.0,1.0,$50.00,t,0,0,11,11,2020-10-14,67,94.0,1.29
13598779,2020-10-12,"London, England, United Kingdom",Eixample,41.38643,2.155,1.0,1.0,$27.00,t,0,0,0,0,2020-10-12,2,90.0,0.04
13602514,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.40935,2.1762200000000003,1.0,3.0,$86.00,t,0,0,6,6,2020-10-13,73,86.0,1.39
13603686,2020-10-12,"Santa Maria degli Angeli, Umbria, Italy",Les Corts,41.37915,2.12805,1.0,1.0,$20.00,t,0,0,0,0,2020-10-12,0,,
13609188,2020-10-12,"Barcelona, Catalonia, Spain",Eixample,41.40439,2.17588,1.0,1.0,$45.00,t,0,0,0,0,2020-10-12,16,94.0,0.31
13611206,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.38525,2.15139,1.0,1.0,$95.00,t,0,11,41,316,2020-10-13,44,98.0,0.84
13612109,2020-10-12,"Barcelona, Catalonia, Spain",Eixample,41.38126,2.16128,1.0,1.0,$45.00,t,0,0,0,0,2020-10-12,50,96.0,0.96
13616938,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.37982,2.1531,1.0,1.0,$40.00,t,28,58,88,88,2020-10-13,5,84.0,0.1
13617893,2020-10-15,"Barcelona, Catalonia, Spain",Sant Andreu,41.41657,2.19023,1.0,1.0,$30.00,t,0,0,0,0,2020-10-15,0,,
13618506,2020-10-17,"Barcelona, Catalonia, Spain",Gràcia,41.40416,2.15749,1.0,1.0,$41.00,t,0,0,0,0,2020-10-17,39,88.0,0.74
13619890,2020-10-14,"Barcelona, Catalonia, Spain",Sant Martí,41.39183,2.19045,1.0,1.0,$20.00,t,30,60,90,90,2020-10-14,46,94.0,0.88
13622174,2020-10-14,"Barcelona, Cataluña, Spain",Sarrià-Sant Gervasi,41.40124,2.14663,1.0,1.0,$28.00,t,1,1,1,228,2020-10-14,19,97.0,0.37
13624027,2020-10-13,United States,Eixample,41.39212,2.15232,1.0,1.0,$180.00,t,29,59,89,89,2020-10-13,3,20.0,0.06
13628415,2020-10-14,"Barcelona, Catalonia, Spain",Gràcia,41.406420000000004,2.16641,2.0,3.0,$69.00,t,29,59,89,364,2020-10-14,51,96.0,1.03
13631689,2020-10-16,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.37238,2.1656400000000002,1.0,1.0,$28.00,t,0,0,0,0,2020-10-16,4,87.0,0.08
13632729,2020-10-14,"Barcelona, Catalonia, Spain",Gràcia,41.408609999999996,2.1593400000000003,1.0,1.0,$46.00,t,28,58,88,363,2020-10-14,149,96.0,2.84
13636864,2020-10-12,"Sharjah, Sharjah, United Arab Emirates",Eixample,41.392540000000004,2.14951,1.0,1.0,$69.00,t,0,0,0,0,2020-10-12,1,80.0,0.02
13639630,2020-10-14,"Barcelona, Catalonia, Spain",Sarrià-Sant Gervasi,41.39873,2.1337200000000003,2.0,3.0,$111.00,t,0,0,0,225,2020-10-14,13,95.0,0.25
13640268,2020-10-12,"Santa Maria degli Angeli, Umbria, Italy",Les Corts,41.377390000000005,2.12353,1.0,1.0,$21.00,t,0,0,0,0,2020-10-12,1,100.0,0.02
13640417,2020-10-15,"Bogotá, Bogota, Colombia",Eixample,41.39333,2.1588700000000003,1.0,1.0,$20.00,t,0,0,0,0,2020-10-15,0,,
13647725,2020-10-15,"Barcelona, Cataluña, Spain",Ciutat Vella,41.37993,2.18914,1.0,2.0,$31.00,t,0,0,0,229,2020-10-15,24,96.0,0.47
13648379,2020-10-15,"Paris, Île-de-France, France",Eixample,41.37554,2.16361,1.0,1.0,$42.00,t,0,0,0,0,2020-10-15,0,,
13648568,2020-10-16,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38316,2.1830700000000003,1.0,2.0,$57.00,t,30,60,90,143,2020-10-16,9,98.0,0.18
13648795,2020-10-14,"Barcelona, Catalonia, Spain",Nou Barris,41.44288,2.1657599999999997,1.0,1.0,$30.00,t,30,60,90,365,2020-10-14,0,,
13649698,2020-10-12,"Barcelona, Catalonia, Spain",Gràcia,41.41203,2.14842,1.0,1.0,$43.00,t,0,0,0,0,2020-10-12,1,100.0,0.02
13651387,2020-10-16,"Barcelona, Catalonia, Spain",Eixample,41.3941,2.16203,5.0,7.0,$423.43,t,1,1,1,1,2020-10-16,20,97.0,0.41
13653024,2020-10-14,"Barcelona, Catalonia, Spain",Sant Martí,41.415659999999995,2.18166,1.0,1.0,$24.00,t,12,42,72,73,2020-10-14,10,98.0,0.19
13653990,2020-10-12,"Barcelona, Catalonia, Spain",Sant Martí,41.4095,2.1857599999999997,1.0,1.0,$55.00,t,0,0,0,0,2020-10-12,97,98.0,2.2
13654009,2020-10-12,"Barcelona, Catalonia, Spain",Sant Martí,41.40825,2.18764,1.0,3.0,$75.00,t,0,0,0,0,2020-10-12,1,,0.02
13654301,2020-10-16,"Barcelona, Catalonia, Spain",Eixample,41.38544,2.15869,1.0,1.0,$50.00,t,0,0,0,0,2020-10-16,22,92.0,0.42
13661099,2020-10-12,"Barcelona, Catalonia, Spain",Gràcia,41.40533,2.15951,1.0,1.0,$39.00,t,0,0,0,0,2020-10-12,3,100.0,0.06
13662290,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.3932,2.1602,4.0,5.0,$356.00,t,30,60,86,307,2020-10-13,23,99.0,0.48
13663120,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.3933,2.16012,4.0,6.0,$356.00,t,27,57,83,295,2020-10-13,19,99.0,0.64
13663333,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.3933,2.16012,2.0,3.0,$53.00,t,0,12,42,317,2020-10-13,2,60.0,0.04
13663612,2020-10-16,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38704,2.17604,1.0,1.0,$30.00,t,0,0,0,0,2020-10-16,0,,
13664910,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.3932,2.1602,3.0,5.0,$381.00,t,30,60,86,310,2020-10-13,3,93.0,0.06
13665914,2020-10-12,"Barcelona, Catalonia, Spain",Sant Martí,41.42156,2.1987400000000004,1.0,1.0,$20.00,t,0,0,0,0,2020-10-12,22,98.0,0.44
13666612,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.3932,2.1602,2.0,3.0,$239.00,t,2,32,58,282,2020-10-13,10,92.0,0.34
13666853,2020-10-15,"Barcelona, Catalonia, Spain",Eixample,41.38001,2.1613700000000002,1.0,1.0,$40.00,t,0,0,0,0,2020-10-15,10,93.0,0.19
13666883,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.3932,2.1602,6.0,10.0,$633.00,t,29,56,75,293,2020-10-13,41,95.0,0.83
13669275,2020-10-12,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38371,2.16685,1.0,1.0,$40.00,t,0,0,0,0,2020-10-12,2,90.0,0.04
13669493,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.394020000000005,2.17475,1.0,0.0,$12.00,t,29,59,89,364,2020-10-13,9,96.0,0.21
13678330,2020-10-15,"Barcelona, Catalonia, Spain",Eixample,41.40658,2.17563,1.0,1.0,$65.00,t,28,58,88,88,2020-10-15,149,96.0,3.21
13679748,2020-10-12,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.37383,2.1668,1.0,1.0,$24.00,t,0,0,0,0,2020-10-12,7,83.0,0.14
13683831,2020-10-16,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.37846,2.1375900000000003,1.0,3.0,$50.00,t,0,0,0,0,2020-10-16,0,,
13684797,2020-10-15,"Barcelona, Catalonia, Spain",Gràcia,41.40101,2.1564900000000002,1.0,1.0,$50.00,t,0,0,0,0,2020-10-15,31,99.0,0.6
13684821,2020-10-12,Mexico,Eixample,41.38937,2.15732,1.0,1.0,$30.00,t,0,0,0,0,2020-10-12,1,,0.02
13685195,2020-10-15,"Sydney, New South Wales, Australia",Gràcia,41.416140000000006,2.14921,1.0,2.0,$100.00,t,29,59,89,90,2020-10-15,25,88.0,0.48
13685401,2020-10-12,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.37225,2.16265,1.0,1.0,$35.00,t,30,60,90,181,2020-10-12,106,93.0,2.07
13685635,2020-10-15,US,Sarrià-Sant Gervasi,41.39904,2.14908,1.0,1.0,$45.00,t,29,59,89,364,2020-10-15,4,80.0,0.08
13694580,2020-10-15,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38212,2.1720599999999997,1.0,1.0,$150.00,t,29,59,89,179,2020-10-15,12,88.0,0.24
13697145,2020-10-15,"Barcelona, Catalonia, Spain",Eixample,41.38539,2.14468,1.0,1.0,$40.00,t,29,59,89,355,2020-10-15,94,97.0,2.9
13697801,2020-10-15,ES,Sarrià-Sant Gervasi,41.39983,2.14794,1.0,1.0,$29.00,t,0,0,0,0,2020-10-15,0,,
13698046,2020-10-16,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.36187,2.13643,1.0,1.0,$55.00,t,2,2,2,2,2020-10-16,20,92.0,0.63
13703805,2020-10-17,"Barcelona, Catalonia, Spain",Sant Martí,41.39312,2.1926099999999997,1.0,0.0,$55.00,t,0,0,0,0,2020-10-17,21,97.0,0.41
13708588,2020-10-15,"Barcelona, Catalonia, Spain",Eixample,41.37766,2.16058,3.0,3.0,$109.00,t,29,59,89,287,2020-10-15,2,90.0,0.04
13710807,2020-10-14,"Barcelona, Catalonia, Spain",Les Corts,41.390159999999995,2.12724,1.0,4.0,$35.00,t,30,60,90,365,2020-10-14,52,95.0,1.01
13711161,2020-10-12,"Barcelona, Cataluña, Spain",Eixample,41.406040000000004,2.17728,1.0,1.0,$250.00,t,0,0,0,0,2020-10-12,2,100.0,0.04
13717255,2020-10-12,"Barcelona, Catalonia, Spain",Eixample,41.38827,2.1570099999999996,1.0,1.0,$130.00,t,0,0,0,0,2020-10-12,0,,
13720430,2020-10-16,"Amman, Amman Governorate, Jordan",Horta-Guinardó,41.415459999999996,2.16845,1.0,1.0,$14.00,t,0,0,0,0,2020-10-16,0,,
13721216,2020-10-12,"Barcelona, Catalonia, Spain",Horta-Guinardó,41.43469,2.15436,1.0,1.0,$19.00,t,0,0,0,0,2020-10-12,0,,
13722853,2020-10-12,"Barcelona, Catalonia, Spain",Horta-Guinardó,41.412459999999996,2.16623,1.0,1.0,$760.00,t,0,0,0,0,2020-10-12,0,,
13722943,2020-10-15,"Barcelona, Catalonia, Spain",Sarrià-Sant Gervasi,41.396879999999996,2.1324400000000003,1.0,1.0,$760.00,t,0,0,0,0,2020-10-15,0,,
13723754,2020-10-15,Spain,Gràcia,41.40668,2.15137,1.0,1.0,$49.00,t,29,59,89,364,2020-10-15,119,87.0,2.3
13728163,2020-10-17,"Barcelona, Catalonia, Spain",Sant Martí,41.3992,2.19762,1.0,1.0,$38.00,t,0,0,0,0,2020-10-17,0,,
13729084,2020-10-17,"Barcelona, Catalonia, Spain",Sant Martí,41.40678,2.189,2.0,2.0,$111.00,t,0,0,0,0,2020-10-17,54,97.0,1.03
13736859,2020-10-15,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.37164,2.14166,1.0,1.0,$50.00,t,0,0,0,0,2020-10-15,175,95.0,3.37
13738241,2020-10-12,"Barcelona, Catalonia, Spain",Gràcia,41.407070000000004,2.15203,1.0,1.0,$40.00,t,0,0,0,0,2020-10-12,21,98.0,0.4
13742696,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.3933,2.16012,2.0,3.0,$242.00,t,30,60,86,341,2020-10-13,3,80.0,0.11
13744137,2020-10-14,Spain,Gràcia,41.40788,2.15179,1.0,1.0,$40.00,t,30,60,90,180,2020-10-14,109,92.0,2.1
13745864,2020-10-13,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.37189,2.1593400000000003,2.0,3.0,$35.00,t,0,0,0,196,2020-10-13,9,90.0,0.18
13748569,2020-10-12,ES,Ciutat Vella,41.38106,2.1935,1.0,1.0,$47.00,t,0,0,0,0,2020-10-12,10,90.0,0.19
13748714,2020-10-17,ES,Sant Martí,41.3969,2.20301,1.0,1.0,$25.00,t,0,0,0,0,2020-10-17,2,80.0,0.04
13748950,2020-10-15,"Barcelona, Catalonia, Spain",Ciutat Vella,41.37927,2.17476,3.0,4.0,$37.00,t,27,57,87,362,2020-10-15,6,80.0,0.12
13757349,2020-10-15,"Barcelona, Catalonia, Spain",Horta-Guinardó,41.43016,2.16078,1.0,1.0,$34.00,t,30,60,90,365,2020-10-15,3,87.0,0.07
13757397,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.37553,2.16063,1.0,1.0,$75.00,t,29,59,89,364,2020-10-13,89,95.0,1.74
13760607,2020-10-17,"Barcelona, Catalonia, Spain",Gràcia,41.4118,2.1501099999999997,1.0,1.0,$40.00,t,29,59,89,89,2020-10-17,41,94.0,0.79
13761827,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.39386,2.1709099999999997,4.0,6.0,$323.00,t,27,57,87,362,2020-10-13,103,98.0,2.03
13764019,2020-10-12,"Barcelona, Cataluña, Spain",Eixample,41.3921,2.17623,1.0,2.0,$79.00,t,14,44,57,57,2020-10-12,24,98.0,0.47
13764399,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.3794,2.14972,1.0,1.0,$29.00,t,30,60,90,365,2020-10-13,311,91.0,5.98
13766022,2020-10-15,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.3802,2.13079,1.0,1.0,$35.00,t,0,0,0,0,2020-10-15,0,,
13766096,2020-10-13,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.37475,2.15691,1.0,1.0,$45.00,t,30,60,90,365,2020-10-13,178,94.0,3.46
13767982,2020-10-12,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.37915,2.1301400000000004,1.0,1.0,$35.00,t,0,0,0,0,2020-10-12,0,,
13774882,2020-10-12,"Barcelona, Catalonia, Spain",Eixample,41.403009999999995,2.17536,1.0,0.0,$75.00,t,0,0,0,0,2020-10-12,0,,
13775069,2020-10-16,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.37481,2.15676,1.0,1.0,$30.00,t,0,0,0,0,2020-10-16,0,,
13775306,2020-10-12,"Barcelona, Catalonia, Spain",Eixample,41.382329999999996,2.158,2.0,3.0,$110.00,t,29,59,89,364,2020-10-12,4,87.0,0.09
13776897,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.37977,2.1524,1.0,1.0,$100.00,t,13,43,73,348,2020-10-13,0,,
13779570,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.375209999999996,2.15069,1.0,3.0,$44.00,t,29,59,89,364,2020-10-13,74,88.0,1.43
13779694,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.375209999999996,2.15069,1.0,2.0,$60.00,t,0,0,10,285,2020-10-13,161,90.0,3.12
13779737,2020-10-17,"Barcelona, Catalonia, Spain",Eixample,41.375209999999996,2.15069,1.0,1.0,$50.68,t,0,0,0,0,2020-10-17,221,89.0,4.25
13780544,2020-10-13,"Barcelona, Catalonia, Spain",Ciutat Vella,41.38109,2.17498,1.0,2.0,$70.00,t,21,51,81,141,2020-10-13,212,99.0,4.13
13784958,2020-10-17,"Barcelona, Catalonia, Spain",Gràcia,41.40599,2.16888,1.0,1.0,$80.00,t,30,60,90,365,2020-10-17,0,,
13790837,2020-10-17,"Barcelona, Catalonia, Spain",Les Corts,41.377590000000005,2.1226,1.0,1.0,$48.00,t,0,0,0,0,2020-10-17,255,97.0,4.9
13795161,2020-10-16,"Barcelona, Catalonia, Spain",Eixample,41.3932,2.1602,2.0,3.0,$232.00,t,25,55,78,290,2020-10-16,2,100.0,0.12
13795340,2020-10-17,"Barcelona, Catalonia, Spain",Gràcia,41.40335,2.15266,1.0,1.0,$25.00,t,0,0,0,0,2020-10-17,0,,
13799739,2020-10-17,"Barcelona, Catalonia, Spain",Sarrià-Sant Gervasi,41.41227,2.14015,1.0,1.0,$110.00,t,0,0,0,0,2020-10-17,0,,
13806026,2020-10-16,"Barcelona, Catalonia, Spain",Sants-Montjuïc,41.374559999999995,2.15469,1.0,1.0,$45.00,t,29,59,89,89,2020-10-16,53,91.0,1.02
13806704,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.3933,2.16012,1.0,1.0,$179.00,t,30,60,86,303,2020-10-13,53,98.0,1.08
13807195,2020-10-13,"Barcelona, Catalonia, Spain",Eixample,41.3932,2.1602,1.0,1.0,$116.00,t,26,52,77,301,2020-10-13,6,83.0,0.28
